id,category_id,localization_code,name,slug
17240,1102,id,How to Make Hajj (Pilgrimage),how-to-make-hajj-pilgrimage
17241,1102,ru,How to Make Hajj (Pilgrimage),how-to-make-hajj-pilgrimage
17242,1102,tr,How to Make Hajj (Pilgrimage),how-to-make-hajj-pilgrimage
17243,1102,ur,How to Make Hajj (Pilgrimage),how-to-make-hajj-pilgrimage
17244,1102,fa,How to Make Hajj (Pilgrimage),how-to-make-hajj-pilgrimage
17245,1103,ar,أركان الحج,pillars-of-hajj-pilgrimage
17246,1103,en,Pillars of Hajj (Pilgrimage),pillars-of-hajj-pilgrimage
17247,1103,de,Pillars of Hajj (Pilgrimage),pillars-of-hajj-pilgrimage
17248,1103,es,Pillars of Hajj (Pilgrimage),pillars-of-hajj-pilgrimage
17249,1103,fr,Pillars of Hajj (Pilgrimage),pillars-of-hajj-pilgrimage
17250,1103,id,Pillars of Hajj (Pilgrimage),pillars-of-hajj-pilgrimage
17251,1103,ru,Pillars of Hajj (Pilgrimage),pillars-of-hajj-pilgrimage
17252,1103,tr,Pillars of Hajj (Pilgrimage),pillars-of-hajj-pilgrimage
17253,1103,ur,Pillars of Hajj (Pilgrimage),pillars-of-hajj-pilgrimage
17254,1103,fa,Pillars of Hajj (Pilgrimage),pillars-of-hajj-pilgrimage
17255,1104,ar,واجبات الحج,obligations-of-hajj-pilgrimage
17256,1104,en,Obligations of Hajj (Pilgrimage),obligations-of-hajj-pilgrimage
17257,1104,de,Obligations of Hajj (Pilgrimage),obligations-of-hajj-pilgrimage
17258,1104,es,Obligations of Hajj (Pilgrimage),obligations-of-hajj-pilgrimage
17259,1104,fr,Obligations of Hajj (Pilgrimage),obligations-of-hajj-pilgrimage
17260,1104,id,Obligations of Hajj (Pilgrimage),obligations-of-hajj-pilgrimage
17261,1104,ru,Obligations of Hajj (Pilgrimage),obligations-of-hajj-pilgrimage
17262,1104,tr,Obligations of Hajj (Pilgrimage),obligations-of-hajj-pilgrimage
17263,1104,ur,Obligations of Hajj (Pilgrimage),obligations-of-hajj-pilgrimage
17264,1104,fa,Obligations of Hajj (Pilgrimage),obligations-of-hajj-pilgrimage
17265,1105,ar,أحكام المسجد النبوي,rulings-of-the-prophets-mosque
17266,1105,en,Rulings of the Prophet's Mosque,rulings-of-the-prophets-mosque
17267,1105,de,Rulings of the Prophet's Mosque,rulings-of-the-prophets-mosque
17268,1105,es,Rulings of the Prophet's Mosque,rulings-of-the-prophets-mosque
17269,1105,fr,Rulings of the Prophet's Mosque,rulings-of-the-prophets-mosque
17270,1105,id,Rulings of the Prophet's Mosque,rulings-of-the-prophets-mosque
17271,1105,ru,Rulings of the Prophet's Mosque,rulings-of-the-prophets-mosque
17272,1105,tr,Rulings of the Prophet's Mosque,rulings-of-the-prophets-mosque
17273,1105,ur,Rulings of the Prophet's Mosque,rulings-of-the-prophets-mosque
17274,1105,fa,Rulings of the Prophet's Mosque,rulings-of-the-prophets-mosque
17275,1106,ar,الهدي والكفارات,sacrificial-animals-and-expiations
17276,1106,en,Sacrificial Animals and Expiations,sacrificial-animals-and-expiations
17277,1106,de,Sacrificial Animals and Expiations,sacrificial-animals-and-expiations
17278,1106,es,Sacrificial Animals and Expiations,sacrificial-animals-and-expiations
17279,1106,fr,Sacrificial Animals and Expiations,sacrificial-animals-and-expiations
17280,1106,id,Sacrificial Animals and Expiations,sacrificial-animals-and-expiations
17281,1106,ru,Sacrificial Animals and Expiations,sacrificial-animals-and-expiations
17282,1106,tr,Sacrificial Animals and Expiations,sacrificial-animals-and-expiations
17283,1106,ur,Sacrificial Animals and Expiations,sacrificial-animals-and-expiations
17284,1106,fa,Sacrificial Animals and Expiations,sacrificial-animals-and-expiations
17285,1107,ar,الأضحية,sacrifice
17286,1107,en,Sacrifice,sacrifice
17287,1107,de,Sacrifice,sacrifice
17288,1107,es,Sacrifice,sacrifice
17289,1107,fr,Sacrifice,sacrifice
17290,1107,id,Sacrifice,sacrifice
17291,1107,ru,Sacrifice,sacrifice
17292,1107,tr,Sacrifice,sacrifice
17293,1107,ur,Sacrifice,sacrifice
17294,1107,fa,Sacrifice,sacrifice
17295,1108,ar,أحكام ومسائل الحج والعمرة,rulings-and-issues-of-hajj-and-‘umrah
17296,1108,en,Rulings and Issues of Hajj and ‘Umrah,rulings-and-issues-of-hajj-and-‘umrah
17297,1108,de,Rulings and Issues of Hajj and ‘Umrah,rulings-and-issues-of-hajj-and-‘umrah
17298,1108,es,Rulings and Issues of Hajj and ‘Umrah,rulings-and-issues-of-hajj-and-‘umrah
17299,1108,fr,Rulings and Issues of Hajj and ‘Umrah,rulings-and-issues-of-hajj-and-‘umrah
17300,1108,id,Rulings and Issues of Hajj and ‘Umrah,rulings-and-issues-of-hajj-and-‘umrah
17301,1108,ru,Rulings and Issues of Hajj and ‘Umrah,rulings-and-issues-of-hajj-and-‘umrah
17302,1108,tr,Rulings and Issues of Hajj and ‘Umrah,rulings-and-issues-of-hajj-and-‘umrah
17303,1108,ur,Rulings and Issues of Hajj and ‘Umrah,rulings-and-issues-of-hajj-and-‘umrah
17304,1108,fa,Rulings and Issues of Hajj and ‘Umrah,rulings-and-issues-of-hajj-and-‘umrah
17305,1109,ar,حكم الجهاد,ruling-of-jihad
17306,1109,en,Ruling of Jihad,ruling-of-jihad
17307,1109,de,Ruling of Jihad,ruling-of-jihad
17308,1109,es,Ruling of Jihad,ruling-of-jihad
17309,1109,fr,Ruling of Jihad,ruling-of-jihad
17310,1109,id,Ruling of Jihad,ruling-of-jihad
17311,1109,ru,Ruling of Jihad,ruling-of-jihad
17312,1109,tr,Ruling of Jihad,ruling-of-jihad
17313,1109,ur,Ruling of Jihad,ruling-of-jihad
17314,1109,fa,Ruling of Jihad,ruling-of-jihad
17315,1110,ar,فضل الجهاد,excellence-of-jihad
17316,1110,en,Excellence of Jihad,excellence-of-jihad
17317,1110,de,Excellence of Jihad,excellence-of-jihad
17318,1110,es,Excellence of Jihad,excellence-of-jihad
17319,1110,fr,Excellence of Jihad,excellence-of-jihad
17320,1110,id,Excellence of Jihad,excellence-of-jihad
17321,1110,ru,Excellence of Jihad,excellence-of-jihad
17322,1110,tr,Excellence of Jihad,excellence-of-jihad
17323,1110,ur,Excellence of Jihad,excellence-of-jihad
17324,1110,fa,Excellence of Jihad,excellence-of-jihad
17325,1111,ar,أقسام الجهاد,categories-of-jihad
17326,1111,en,Categories of Jihad,categories-of-jihad
17327,1111,de,Categories of Jihad,categories-of-jihad
17328,1111,es,Categories of Jihad,categories-of-jihad
17329,1111,fr,Categories of Jihad,categories-of-jihad
17330,1111,id,Categories of Jihad,categories-of-jihad
17331,1111,ru,Categories of Jihad,categories-of-jihad
17332,1111,tr,Categories of Jihad,categories-of-jihad
17333,1111,ur,Categories of Jihad,categories-of-jihad
17334,1111,fa,Categories of Jihad,categories-of-jihad
17335,1112,ar,أحكام ومسائل الجهاد,rulings-and-issues-of-jihad
17336,1112,en,Rulings and Issues of Jihad,rulings-and-issues-of-jihad
17337,1112,de,Rulings and Issues of Jihad,rulings-and-issues-of-jihad
17338,1112,es,Rulings and Issues of Jihad,rulings-and-issues-of-jihad
17339,1112,fr,Rulings and Issues of Jihad,rulings-and-issues-of-jihad
17340,1112,id,Rulings and Issues of Jihad,rulings-and-issues-of-jihad
17341,1112,ru,Rulings and Issues of Jihad,rulings-and-issues-of-jihad
17342,1112,tr,Rulings and Issues of Jihad,rulings-and-issues-of-jihad
17343,1112,ur,Rulings and Issues of Jihad,rulings-and-issues-of-jihad
17344,1112,fa,Rulings and Issues of Jihad,rulings-and-issues-of-jihad
17345,1113,ar,آداب الجهاد,manners-of-jihad
17346,1113,en,Manners of Jihad,manners-of-jihad
17347,1113,de,Manners of Jihad,manners-of-jihad
17348,1113,es,Manners of Jihad,manners-of-jihad
17349,1113,fr,Manners of Jihad,manners-of-jihad
17350,1113,id,Manners of Jihad,manners-of-jihad
17351,1113,ru,Manners of Jihad,manners-of-jihad
17352,1113,tr,Manners of Jihad,manners-of-jihad
17353,1113,ur,Manners of Jihad,manners-of-jihad
17354,1113,fa,Manners of Jihad,manners-of-jihad
17355,1114,ar,أحكام أهل الذمة,rulings-of-non-muslims-living-in-muslim-country
17356,1114,en,Rulings of Non-Muslims Living in Muslim Country,rulings-of-non-muslims-living-in-muslim-country
17357,1114,de,Rulings of Non-Muslims Living in Muslim Country,rulings-of-non-muslims-living-in-muslim-country
17358,1114,es,Rulings of Non-Muslims Living in Muslim Country,rulings-of-non-muslims-living-in-muslim-country
17359,1114,fr,Rulings of Non-Muslims Living in Muslim Country,rulings-of-non-muslims-living-in-muslim-country
17360,1114,id,Rulings of Non-Muslims Living in Muslim Country,rulings-of-non-muslims-living-in-muslim-country
17361,1114,ru,Rulings of Non-Muslims Living in Muslim Country,rulings-of-non-muslims-living-in-muslim-country
17362,1114,tr,Rulings of Non-Muslims Living in Muslim Country,rulings-of-non-muslims-living-in-muslim-country
17363,1114,ur,Rulings of Non-Muslims Living in Muslim Country,rulings-of-non-muslims-living-in-muslim-country
17364,1114,fa,Rulings of Non-Muslims Living in Muslim Country,rulings-of-non-muslims-living-in-muslim-country
17365,1115,ar,أحكام الهدنة والأمان,rulings-of-truce-and-security
17366,1115,en,Rulings of Truce and Security,rulings-of-truce-and-security
17367,1115,de,Rulings of Truce and Security,rulings-of-truce-and-security
17368,1115,es,Rulings of Truce and Security,rulings-of-truce-and-security
17369,1115,fr,Rulings of Truce and Security,rulings-of-truce-and-security
17370,1115,id,Rulings of Truce and Security,rulings-of-truce-and-security
17371,1115,ru,Rulings of Truce and Security,rulings-of-truce-and-security
17372,1115,tr,Rulings of Truce and Security,rulings-of-truce-and-security
17373,1115,ur,Rulings of Truce and Security,rulings-of-truce-and-security
17374,1115,fa,Rulings of Truce and Security,rulings-of-truce-and-security
17375,1116,ar,أحكام الإرهاب والاغتيالات والتفجيرات,rulings-of-terrorism;-assassinations;-and-explosions
17376,1116,en,Rulings of Terrorism; Assassinations; and Explosions,rulings-of-terrorism;-assassinations;-and-explosions
17377,1116,de,Rulings of Terrorism; Assassinations; and Explosions,rulings-of-terrorism;-assassinations;-and-explosions
17378,1116,es,Rulings of Terrorism; Assassinations; and Explosions,rulings-of-terrorism;-assassinations;-and-explosions
17379,1116,fr,Rulings of Terrorism; Assassinations; and Explosions,rulings-of-terrorism;-assassinations;-and-explosions
17380,1116,id,Rulings of Terrorism; Assassinations; and Explosions,rulings-of-terrorism;-assassinations;-and-explosions
17381,1116,ru,Rulings of Terrorism; Assassinations; and Explosions,rulings-of-terrorism;-assassinations;-and-explosions
17382,1116,tr,Rulings of Terrorism; Assassinations; and Explosions,rulings-of-terrorism;-assassinations;-and-explosions
17383,1116,ur,Rulings of Terrorism; Assassinations; and Explosions,rulings-of-terrorism;-assassinations;-and-explosions
17384,1116,fa,Rulings of Terrorism; Assassinations; and Explosions,rulings-of-terrorism;-assassinations;-and-explosions
17385,1117,ar,البيوع المحرمة,forbidden-sales
17386,1117,en,Forbidden Sales,forbidden-sales
17387,1117,de,Forbidden Sales,forbidden-sales
17388,1117,es,Forbidden Sales,forbidden-sales
17389,1117,fr,Forbidden Sales,forbidden-sales
17390,1117,id,Forbidden Sales,forbidden-sales
17391,1117,ru,Forbidden Sales,forbidden-sales
17392,1117,tr,Forbidden Sales,forbidden-sales
17393,1117,ur,Forbidden Sales,forbidden-sales
17394,1117,fa,Forbidden Sales,forbidden-sales
17395,1118,ar,الأيمان,oaths
17396,1118,en,Oaths,oaths
17397,1118,de,Oaths,oaths
17398,1118,es,Oaths,oaths
17399,1118,fr,Oaths,oaths
17400,1118,id,Oaths,oaths
17401,1118,ru,Oaths,oaths
17402,1118,tr,Oaths,oaths
17403,1118,ur,Oaths,oaths
17404,1118,fa,Oaths,oaths
17405,1119,ar,النذور,vows
17406,1119,en,Vows,vows
17407,1119,de,Vows,vows
17408,1119,es,Vows,vows
17409,1119,fr,Vows,vows
17410,1119,id,Vows,vows
17411,1119,ru,Vows,vows
17412,1119,tr,Vows,vows
17413,1119,ur,Vows,vows
17414,1119,fa,Vows,vows
17415,1120,ar,فضل النكاح,excellence-of-marriage
17416,1120,en,Excellence of Marriage,excellence-of-marriage
17417,1120,de,Excellence of Marriage,excellence-of-marriage
17418,1120,es,Excellence of Marriage,excellence-of-marriage
17419,1120,fr,Excellence of Marriage,excellence-of-marriage
17420,1120,id,Excellence of Marriage,excellence-of-marriage
17421,1120,ru,Excellence of Marriage,excellence-of-marriage
17422,1120,tr,Excellence of Marriage,excellence-of-marriage
17423,1120,ur,Excellence of Marriage,excellence-of-marriage
17424,1120,fa,Excellence of Marriage,excellence-of-marriage
17425,1121,ar,آداب النكاح,manners-of-marriage
17426,1121,en,Manners of Marriage,manners-of-marriage
17427,1121,de,Manners of Marriage,manners-of-marriage
17428,1121,es,Manners of Marriage,manners-of-marriage
17429,1121,fr,Manners of Marriage,manners-of-marriage
17430,1121,id,Manners of Marriage,manners-of-marriage
17431,1121,ru,Manners of Marriage,manners-of-marriage
17432,1121,tr,Manners of Marriage,manners-of-marriage
17433,1121,ur,Manners of Marriage,manners-of-marriage
17434,1121,fa,Manners of Marriage,manners-of-marriage
17435,1122,ar,أحكام وشروط النكاح,rulings-and-conditions-of-marriage
17436,1122,en,Rulings and Conditions of Marriage,rulings-and-conditions-of-marriage
17437,1122,de,Rulings and Conditions of Marriage,rulings-and-conditions-of-marriage
17438,1122,es,Rulings and Conditions of Marriage,rulings-and-conditions-of-marriage
17439,1122,fr,Rulings and Conditions of Marriage,rulings-and-conditions-of-marriage
17440,1122,id,Rulings and Conditions of Marriage,rulings-and-conditions-of-marriage
17441,1122,ru,Rulings and Conditions of Marriage,rulings-and-conditions-of-marriage
17442,1122,tr,Rulings and Conditions of Marriage,rulings-and-conditions-of-marriage
17443,1122,ur,Rulings and Conditions of Marriage,rulings-and-conditions-of-marriage
17444,1122,fa,Rulings and Conditions of Marriage,rulings-and-conditions-of-marriage
17445,1123,ar,المحرمات في النكاح,women-unlawful-to-marry
17446,1123,en,Women Unlawful to Marry,women-unlawful-to-marry
17447,1123,de,Women Unlawful to Marry,women-unlawful-to-marry
17448,1123,es,Women Unlawful to Marry,women-unlawful-to-marry
17449,1123,fr,Women Unlawful to Marry,women-unlawful-to-marry
17450,1123,id,Women Unlawful to Marry,women-unlawful-to-marry
17451,1123,ru,Women Unlawful to Marry,women-unlawful-to-marry
17452,1123,tr,Women Unlawful to Marry,women-unlawful-to-marry
17453,1123,ur,Women Unlawful to Marry,women-unlawful-to-marry
17454,1123,fa,Women Unlawful to Marry,women-unlawful-to-marry
17455,1124,ar,الشروط في النكاح,conditions-of-marriage
17456,1124,en,Conditions of Marriage,conditions-of-marriage
17457,1124,de,Conditions of Marriage,conditions-of-marriage
17458,1124,es,Conditions of Marriage,conditions-of-marriage
17459,1124,fr,Conditions of Marriage,conditions-of-marriage
17460,1124,id,Conditions of Marriage,conditions-of-marriage
17461,1124,ru,Conditions of Marriage,conditions-of-marriage
17462,1124,tr,Conditions of Marriage,conditions-of-marriage
17463,1124,ur,Conditions of Marriage,conditions-of-marriage
17464,1124,fa,Conditions of Marriage,conditions-of-marriage
17465,1125,ar,نكاح الكفار,marrying-the-disbelievers
17466,1125,en,Marrying the Disbelievers,marrying-the-disbelievers
17467,1125,de,Marrying the Disbelievers,marrying-the-disbelievers
17468,1125,es,Marrying the Disbelievers,marrying-the-disbelievers
17469,1125,fr,Marrying the Disbelievers,marrying-the-disbelievers
17470,1125,id,Marrying the Disbelievers,marrying-the-disbelievers
17471,1125,ru,Marrying the Disbelievers,marrying-the-disbelievers
17472,1125,tr,Marrying the Disbelievers,marrying-the-disbelievers
17473,1125,ur,Marrying the Disbelievers,marrying-the-disbelievers
17474,1125,fa,Marrying the Disbelievers,marrying-the-disbelievers
17475,1126,ar,الأنكحة المحرمة,forbidden-marriages
17476,1126,en,Forbidden Marriages,forbidden-marriages
17477,1126,de,Forbidden Marriages,forbidden-marriages
17478,1126,es,Forbidden Marriages,forbidden-marriages
17479,1126,fr,Forbidden Marriages,forbidden-marriages
17480,1126,id,Forbidden Marriages,forbidden-marriages
17481,1126,ru,Forbidden Marriages,forbidden-marriages
17482,1126,tr,Forbidden Marriages,forbidden-marriages
17483,1126,ur,Forbidden Marriages,forbidden-marriages
17484,1126,fa,Forbidden Marriages,forbidden-marriages
17485,1127,ar,الصداق,dowry
17486,1127,en,Dowry,dowry
17487,1127,de,Dowry,dowry
17488,1127,es,Dowry,dowry
17489,1127,fr,Dowry,dowry
17490,1127,id,Dowry,dowry
17491,1127,ru,Dowry,dowry
17492,1127,tr,Dowry,dowry
17493,1127,ur,Dowry,dowry
17494,1127,fa,Dowry,dowry
17495,1128,ar,وليمة العرس,wedding-banquet
17496,1128,en,Wedding Banquet,wedding-banquet
17497,1128,de,Wedding Banquet,wedding-banquet
17498,1128,es,Wedding Banquet,wedding-banquet
17499,1128,fr,Wedding Banquet,wedding-banquet
17500,1128,id,Wedding Banquet,wedding-banquet
17501,1128,ru,Wedding Banquet,wedding-banquet
17502,1128,tr,Wedding Banquet,wedding-banquet
17503,1128,ur,Wedding Banquet,wedding-banquet
17504,1128,fa,Wedding Banquet,wedding-banquet
17505,1129,ar,العشرة بين الزوجين,marital-relations
17506,1129,en,Marital Relations,marital-relations
17507,1129,de,Marital Relations,marital-relations
17508,1129,es,Marital Relations,marital-relations
17509,1129,fr,Marital Relations,marital-relations
17510,1129,id,Marital Relations,marital-relations
17511,1129,ru,Marital Relations,marital-relations
17512,1129,tr,Marital Relations,marital-relations
17513,1129,ur,Marital Relations,marital-relations
17514,1129,fa,Marital Relations,marital-relations
17515,1130,ar,ألفاظ الطلاق,words-of-divorce
17516,1130,en,Words of Divorce,words-of-divorce
17517,1130,de,Words of Divorce,words-of-divorce
17518,1130,es,Words of Divorce,words-of-divorce
17519,1130,fr,Words of Divorce,words-of-divorce
17520,1130,id,Words of Divorce,words-of-divorce
17521,1130,ru,Words of Divorce,words-of-divorce
17522,1130,tr,Words of Divorce,words-of-divorce
17523,1130,ur,Words of Divorce,words-of-divorce
17524,1130,fa,Words of Divorce,words-of-divorce
17525,1131,ar,الطلاق السني والطلاق البدعي,sunnah-divorce-and-innovative-divorce
17526,1131,en,Sunnah Divorce and Innovative Divorce,sunnah-divorce-and-innovative-divorce
17527,1131,de,Sunnah Divorce and Innovative Divorce,sunnah-divorce-and-innovative-divorce
17528,1131,es,Sunnah Divorce and Innovative Divorce,sunnah-divorce-and-innovative-divorce
17529,1131,fr,Sunnah Divorce and Innovative Divorce,sunnah-divorce-and-innovative-divorce
17530,1131,id,Sunnah Divorce and Innovative Divorce,sunnah-divorce-and-innovative-divorce
17531,1131,ru,Sunnah Divorce and Innovative Divorce,sunnah-divorce-and-innovative-divorce
17532,1131,tr,Sunnah Divorce and Innovative Divorce,sunnah-divorce-and-innovative-divorce
17533,1131,ur,Sunnah Divorce and Innovative Divorce,sunnah-divorce-and-innovative-divorce
